Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1247,2012-10-29,40.08545684814453,40.29468548966706,39.80647744306895,39.80647744306895,2123473
1248,2012-10-30,39.47518539428711,40.224936188468035,39.335698084395084,40.13775602855722,2570824
1249,2012-10-31,39.75416564941406,39.928525983579675,39.422881487482066,39.63211246953278,1852024
1250,2012-11-01,40.78289031982422,40.939811770391046,40.207497478266674,40.207497478266674,4524439
1251,2012-11-02,41.14906311035156,41.253677456515156,40.8352153420323,41.00957573885727,4726469
1252,2012-11-05,40.81775665283203,41.14904313793512,40.730576496733974,41.114170129530656,3632141
1253,2012-11-06,41.72443771362305,41.81161788328442,40.62596852185509,41.04443522816046,4718509
1254,2012-11-07,41.84649658203125,42.05572996360864,41.497775856011444,41.67213621902135,4694784
1255,2012-11-08,41.44546890258789,41.602390392193534,41.21880137549469,41.48034192133167,3005197
1256,2012-11-09,41.6895751953125,42.16034917596857,41.288547259875145,41.39316632770321,5518512
1257,2012-11-12,41.84649658203125,42.1080371265461,41.72444338195881,41.72444338195881,5986709
1258,2012-11-15,41.81161117553711,41.951098478652284,41.37571039716086,41.532636569306774,11277862
1259,2012-11-16,41.53263854980469,41.82905203920035,41.25365920044497,41.77674015943976,7952790
1260,2012-11-19,41.863922119140625,41.98597529411882,41.3931530196665,41.53264033543019,4682624
1261,2012-11-20,42.57880783081055,42.70086102164754,41.88136643154453,41.8988005745953,5826060
1262,2012-11-21,41.8813591003418,42.70085354699484,41.61981862139889,42.57880037752288,8050611
1263,2012-11-22,41.53263854980469,42.07315364883542,41.393151240038016,41.93366633906875,3266009
1264,2012-11-23,41.759315490722656,42.1952163887505,41.4454677901081,41.67213531111709,2809752
1265,2012-11-26,41.98597717285156,42.0557231987676,41.515203322485284,41.846489850846275,2935121
1266,2012-11-27,41.34084701538086,42.17778048860899,41.23623269614097,42.0208542799219,7105541
1267,2012-11-29,41.11417770385742,41.51520554982326,40.76545701522156,41.32341106300435,15583782
1268,2012-11-30,41.11417770385742,41.44546424999231,40.90494434471049,41.21879674834441,9986088
1269,2012-12-03,41.480342864990234,41.53265002938208,40.992130051125855,41.20136343852092,5791740
1270,2012-12-04,42.003414154052734,42.19520862195073,41.39315300914347,41.48033317270193,8486828
1271,2012-12-05,41.898799896240234,42.28239360559148,41.49777204412048,42.10803325859793,7991825
1272,2012-12-06,41.863922119140625,42.05572131691396,41.375714149054424,42.020848305516395,3888336
1273,2012-12-07,41.393165588378906,42.00342691874441,41.18393218628798,41.951115020850665,3172271
1274,2012-12-10,41.34084701538086,41.55008038368789,41.14905252016531,41.42802719135652,2674532
1275,2012-12-11,40.974693298339844,41.567520403256026,40.90494726370474,41.49777436862093,5034484
1276,2012-12-12,40.88751220703125,41.27110592930472,40.73058599751979,41.13161859297635,6283865
1277,2012-12-13,41.23624038696289,41.41060077143353,41.009572833116685,41.11418717186781,7727857
1278,2012-12-14,40.538787841796875,41.21879504852486,40.36442750466938,41.21879504852486,6097530
1279,2012-12-17,40.573665618896484,40.87007917278018,40.25981792118385,40.55622674524014,3910978
1280,2012-12-18,40.835208892822266,41.11418359175164,40.48648815424668,40.800335872999156,4553554
1281,2012-12-19,40.5213508605957,41.04443183532477,40.19006435133668,40.992119953990645,6136261
1282,2012-12-20,40.381866455078125,40.765460188401896,40.27725213227502,40.765460188401896,2121800
1283,2012-12-21,39.99827575683594,40.36443060096009,39.92852972470409,40.312123441774816,3053451
1284,2012-12-24,39.89365005493164,40.43416988923421,39.70185559329854,40.033137366103574,2156093
1285,2012-12-26,40.2075080871582,40.521360530755715,39.96340641192727,40.03314772063854,2963625
1286,2012-12-27,39.56237030029297,40.451608511043275,39.440319480723936,40.2249410140483,7464142
1287,2012-12-28,39.579811096191406,40.24237951682873,39.16134670605659,39.893658797564086,6441596
1288,2012-12-31,40.015716552734375,40.10289674247964,39.54494258214432,39.57981560400803,1528669
1289,2013-01-01,39.70186233520508,40.31212356381091,39.64955281094784,40.1551973559528,6397127
1290,2013-01-02,39.44032287597656,40.03314524762574,39.37057684174614,39.78904358747397,10823940
1291,2013-01-03,39.80647277832031,40.01570612515101,39.4577521102114,39.68441959851684,7768126
1292,2013-01-04,40.08545684814453,40.155198152042935,39.59724643663276,39.92853063717531,7374977
1293,2013-01-07,39.89365005493164,40.15519053706392,39.59723892746298,40.102883386602755,5751436
1294,2013-01-08,40.60854721069336,40.713161555410615,39.75417938613162,39.77161353364169,7147399
1295,2013-01-09,40.294677734375,40.78289041683686,40.1377562834349,40.71314439653476,8208348
1296,2013-01-10,39.71929931640625,40.695720189839285,39.57981197158084,40.346999462861966,5482985
1297,2013-01-11,39.457759857177734,39.823919468478344,39.35314552813624,39.78904644885528,7053838
1298,2013-01-14,39.07415771484375,39.858776791340354,38.96954104967313,39.44031486048429,10369465
1299,2013-01-15,38.72543716430664,39.44031495223684,38.655693509001715,39.231081621408855,7333310
1300,2013-01-16,39.07415771484375,39.19620852011513,38.49876723886197,38.7080005692032,12729863
1301,2013-01-17,39.28339767456055,39.422887381696526,38.79518961186896,39.0916031702334,8720890
1302,2013-01-18,40.08545684814453,40.259817202631524,39.056728864740364,39.300832888039416,11437257
1303,2013-01-21,39.71929931640625,40.137766080710065,39.475195280504884,39.876225535477076,5767870
1304,2013-01-22,39.579811096191406,40.19007235490452,39.33570706568891,39.789044473715684,5102821
1305,2013-01-23,39.109039306640625,39.96340700724518,38.8998082826485,39.754173618339195,4125262
1306,2013-01-24,38.69057083129883,39.24852489985466,38.60339065589408,39.12647170832257,7597320
1307,2013-01-25,38.70801544189453,38.93468299942848,38.463911372647026,38.463911372647026,5876853
1308,2013-01-28,39.0218505859375,39.14390376358548,38.27210210870948,38.742875948307855,4530765
1309,2013-01-29,39.09160232543945,39.54493736032175,38.7777522648513,38.93467611268853,8933771
1310,2013-01-30,38.88236618041992,39.33570354790483,38.655698679134225,39.05672652445923,6691139
1311,2013-01-31,38.42903518676758,39.039296492122986,38.2198041581655,38.777755932684954,10621030
1312,2013-02-01,38.51620864868164,38.77774916245718,38.32441179893022,38.41159197018873,6533829
1313,2013-02-04,38.777748107910156,38.95210844568551,38.533644108007344,38.55108061476757,4150438
1314,2013-02-05,38.21979904174805,38.6905705667668,38.080309343105995,38.62082689990257,2184943
1315,2013-02-06,38.13261413574219,38.58594909657022,38.01056096018799,38.37671812193727,2852740
1316,2013-02-07,38.917232513427734,39.17877298458237,38.1849182482295,38.1849182482295,5059086
1317,2013-02-08,38.79518127441406,39.33569874796192,38.56851380078749,39.056721758558524,5162866
1318,2013-02-11,39.24852752685547,39.31827119886466,38.481342404926814,38.882370292664994,3760946
1319,2013-02-12,39.353145599365234,40.224947442381286,38.84749863848485,38.952115332629546,9796530
1320,2013-02-13,38.32440948486328,40.102885817116096,38.11517850542453,40.102885817116096,7821046
1321,2013-02-14,36.85979461669922,38.49878177343372,36.214660242015064,38.359294410487244,14843823
1322,2013-02-15,37.41220474243164,37.62467439832669,36.65085954487747,37.0403840453616,8479053
1323,2013-02-18,38.33290481567383,38.740135536288385,37.270561299469584,37.270561299469584,8321446
1324,2013-02-19,38.38602066040039,38.4745492858963,37.96108373831856,38.33290444569991,8484570
1325,2013-02-20,38.2974853515625,38.82865701184253,38.03189952142248,38.421426366224736,7964693
1326,2013-02-21,37.837154388427734,38.58079358418036,37.66009469249435,38.17356276756534,6464828
1327,2013-02-22,38.61619567871094,38.77554672080213,37.89026048530369,38.10273014242036,14054231
1328,2013-02-25,39.67853927612305,39.749361694869336,38.687018209197205,38.77554683300322,15983553
1329,2013-02-26,39.28901290893555,39.62542120370777,39.023427033879685,39.62542120370777,17614848
1330,2013-02-27,38.563087463378906,39.60772742417966,38.456855007664416,39.48378635718841,9561570
1331,2013-02-28,36.93415451049805,38.95260932629075,36.13739678894607,38.810964469723125,11505348
1332,2013-03-01,38.2266731262207,38.59849386775666,36.93415363435694,37.42991542356918,9664596
1333,2013-03-04,38.40373229980469,38.7755530597975,37.64238457191596,38.244381231662906,5835406
1334,2013-03-05,38.45683670043945,38.5984815082915,37.71319545548592,38.43913049908492,4342564
1335,2013-03-06,38.120426177978516,38.59848160832937,38.014193772560205,38.45683680011022,2348098
1336,2013-03-07,38.31520080566406,38.52767048167704,37.943380073387765,37.943380073387765,3784471
1337,2013-03-08,38.952606201171875,39.00572241775005,38.26208337819187,38.563079274622766,5865486
1338,2013-03-11,39.0942497253418,39.21819076182644,38.59849038238854,38.934898679499156,3872022
1339,2013-03-12,38.687015533447266,39.16507102953253,38.27978485270238,39.16507102953253,5729772
1340,2013-03-13,38.88178634643555,39.04113740818682,38.52767180854697,38.633906650212126,4784709
1341,2013-03-14,38.82866287231445,38.952603905683304,38.509960788641116,38.81095906882685,4923712
1342,2013-03-15,38.598487854003906,38.97030853760916,38.40372441006854,38.74013268514281,4917271
1343,2013-03-18,38.509952545166016,38.59848114962394,38.42142394070809,38.56306874724394,3593844
1344,2013-03-19,37.92567443847656,38.74013588708062,37.19973681403907,38.58078483850559,5195989
1345,2013-03-20,36.95185089111328,37.85484321569924,36.75708746400771,37.73090219804325,5025753
1346,2013-03-21,35.9780387878418,37.28826186368739,35.71245293186664,36.82791496785777,4921271
1347,2013-03-22,36.27904510498047,36.54463101990951,35.71246085920131,35.99575298209089,8653798
1348,2013-03-25,36.792503356933594,37.022676809835275,36.473801283455494,36.61544611578075,4166875
1349,2013-03-26,37.182037353515625,37.28826979731422,36.65086552855072,36.65086552855072,3767435
1350,2013-03-28,37.46533203125,37.677801749955854,36.86333769690782,37.16433606482556,4534130
1351,2013-04-01,37.35908889770508,37.695497188279994,37.09350302596289,37.27056027379102,1691135
1352,2013-04-02,37.71320343017578,38.12043413998095,37.21744169487751,37.5184399770762,4652635
1353,2013-04-03,37.606971740722656,37.7486165903517,37.37679585820943,37.48303069617762,2361750
1354,2013-04-04,37.00498580932617,37.69550880842021,36.75710366475975,37.44762906534714,3713922
1355,2013-04-05,37.05808639526367,37.182027415224795,36.73938434606699,36.73938434606699,8205260
1356,2013-04-08,36.88103485107422,37.53614765497947,36.65086138023871,37.18203314508317,3096875
1357,2013-04-09,36.58004379272461,37.60697751545057,36.402986502753905,37.02268701765136,2293912
1358,2013-04-10,37.04039001464844,37.11121244419606,36.43839576125418,36.6685692576572,1905585
1359,2013-04-11,36.66857147216797,37.111214685439215,36.52692660451842,37.111214685439215,3329986
1360,2013-04-12,37.35908889770508,37.4830275302892,36.49150646215317,36.49150646215317,1819318
1361,2013-04-15,36.84562683105469,37.18203757674657,36.703981970810844,37.18203757674657,2619515
1362,2013-04-16,37.85484313964844,38.20895758767721,36.827912200961904,36.84561600216951,2546545
1363,2013-04-17,37.85484313964844,38.29748619968441,37.62466970902665,37.85484313964844,3775629
1364,2013-04-18,37.890262603759766,38.20896470576089,37.27056220426322,37.58926430626435,5080676
1365,2013-04-22,38.740135192871094,39.16507451678001,37.62467547134186,37.62467547134186,5577118
1366,2013-04-23,38.846370697021484,38.952605529839666,38.492256188622676,38.59849102144086,2951714
1367,2013-04-25,38.899478912353516,39.76705874563891,38.24436628639748,38.633893102072754,7103973
1368,2013-04-26,39.058837890625,39.20048272442274,38.77554582153696,39.04113168602714,3417359
1369,2013-04-29,39.11195755004883,39.44836586108715,38.793255445168896,38.793255445168896,5263605
1370,2013-04-30,39.73166275024414,40.06807110188262,38.775553918721535,39.02343363037657,5652599
1371,2013-05-02,40.687767028808594,40.90023670159074,39.395249990280064,39.412956196594045,7787838
1372,2013-05-03,39.66083526611328,40.794003634740115,39.53689422532823,40.33365188367931,3489204
1373,2013-05-06,39.69624710083008,39.99724299315588,39.235897757957574,39.50148364021178,1570856
1374,2013-05-07,39.90871810913086,40.28053885946166,39.094254180190276,39.62542599452201,4295563
1375,2013-05-08,40.63465118408203,40.77629603290752,39.891009724016214,39.891009724016214,4623152
1376,2013-05-09,40.1920051574707,40.794001725691686,39.94412548899346,40.72317690484736,3439496
1377,2013-05-10,39.78477478027344,40.56382380119834,39.66083374424427,39.96183203089073,3388720
1378,2013-05-13,39.73166275024414,40.01495487848978,39.44837062199851,39.519195455179705,3486486
1379,2013-05-14,40.493003845214844,40.776293525445446,39.76706863626544,39.76706863626544,5187764
1380,2013-05-15,40.28053665161133,40.935649480643036,40.01495075900271,40.581534957164884,7598979
1381,2013-05-16,40.33365249633789,40.81170805920718,40.085772812495314,40.10347901880395,7843384
1382,2013-05-17,41.094993591308594,41.395991863586374,40.280532198542915,40.369060819625496,4225774
1383,2013-05-20,40.47529983520508,41.112708892593886,40.36906739379988,41.077296477796864,6051683
1384,2013-05-21,39.90871810913086,40.68776962318548,39.60772218857197,40.404479910069576,3901355
1385,2013-05-22,39.891014099121094,40.050367573393096,39.62542817732518,40.01495515655641,4300192
1386,2013-05-23,38.81095504760742,39.96182703267479,38.5984854128442,39.71394499162024,5416658
1387,2013-05-24,38.598487854003906,39.23589439711398,38.27978578319513,39.23589439711398,4295474
1388,2013-05-27,39.713951110839844,39.90871457246703,38.598491360191126,38.6693137821939,1976291
1389,2013-05-28,39.837890625,40.26282754223779,39.62542096563479,39.784774410905015,3947350
1390,2013-05-29,40.1920051574707,40.35135860287781,39.73165582944574,39.997241703134065,4123634
1391,2013-05-30,40.510711669921875,40.72318135267575,39.713953961834186,40.08577470590702,4814631
1392,2013-05-31,40.121185302734375,40.72317950794323,39.89100942326233,40.70547570309313,8210037
1393,2013-06-03,39.448368072509766,40.15659714660555,39.18278216972384,40.138893340947476,2337051
1394,2013-06-04,40.08577346801758,40.31594935080836,39.377544416032684,39.377544416032684,6339450
1395,2013-06-05,39.820186614990234,39.97953766755244,39.64312935625605,39.85559902733418,2941759
1396,2013-06-06,39.67853927612305,39.8733027287948,39.554598242197585,39.554598242197585,3741327
1397,2013-06-07,39.18278121948242,39.90871648312416,39.11195879408897,39.32442847176216,3373193
1398,2013-06-10,38.952606201171875,39.483777972924614,38.88178377857006,39.306720715673706,4178032
1399,2013-06-11,38.191261291503906,39.60771936196977,37.9964978265163,38.722433067928606,4988953
1400,2013-06-12,38.244384765625,38.74014422376394,37.961092617477085,38.244384765625,1985386
1401,2013-06-13,37.44761657714844,38.386019006372905,37.30596934156287,37.97878830723607,3320850
1402,2013-06-14,38.63389587402344,38.775540689072585,37.53614015216973,37.624668761948506,5440747
1403,2013-06-17,38.31520080566406,38.75784396278041,37.89026385513093,38.616199113100315,1761508
1404,2013-06-18,38.38602066040039,38.84636999327766,38.014202354511696,38.244375820204,2599492
1405,2013-06-19,38.06732177734375,38.315201469323874,37.837148292253524,38.2266728363672,3158484
1406,2013-06-20,37.48302459716797,37.99649249688375,37.37678977648566,37.961080089492164,3936637
1407,2013-06-21,37.96108627319336,38.12043732942823,37.18203479710623,37.412208278168514,8100913
1408,2013-06-24,37.500732421875,38.42143103893004,37.19973415051286,37.74861207985365,7726193
1409,2013-06-25,36.50921630859375,37.89026442029179,36.137395570771474,37.606972315213255,5865050
1410,2013-06-26,37.53614807128906,37.67779291622147,36.27904106691618,36.402979705858854,9917951
1411,2013-06-27,37.730899810791016,38.24436765017079,37.483020192654806,37.71319601066798,10124040
1412,2013-06-28,39.41294860839844,39.69624065040135,37.890255983938594,37.890255983938594,13955319
1413,2013-07-01,39.97953796386719,40.121185212800036,39.12966407624124,39.12966407624124,4880398
1414,2013-07-02,39.430660247802734,39.94412579388759,39.16507437208718,39.69624612351828,4836103
1415,2013-07-03,38.35062026977539,39.21820053693366,38.173562974376026,39.21820053693366,3203552
1416,2013-07-04,38.120426177978516,38.77553881934938,37.62466694771935,38.421424397309366,5239017
1417,2013-07-05,38.10272979736328,38.5630767144595,37.81943772427074,38.24437463316326,2878063
1418,2013-07-08,37.28826904296875,38.06732295835133,37.11121177156233,38.06732295835133,5074736
1419,2013-07-09,38.899478912353516,38.95259511381284,37.48301885603074,37.64236986190078,5626482
1420,2013-07-10,38.2974853515625,39.34212487130703,38.19125294070029,39.111949044290334,6811029
1421,2013-07-11,39.0765495300293,39.44836787083439,38.65161016654996,38.93490227503855,5779104
1422,2013-07-12,39.058837890625,39.2181889290206,38.26208029715445,39.20048272442274,3580274
1423,2013-07-15,38.970306396484375,39.28900844978288,38.616191936600536,38.93489398989904,2918182
1424,2013-07-16,39.02342987060547,39.271309558378164,38.35061323215203,38.35061323215203,2477162
1425,2013-07-17,39.27131271362305,39.731662114469195,38.88178814482478,38.98802299140359,9890923
1426,2013-07-18,39.306724548339844,39.55460425236249,39.04113863656709,39.14737348157479,5820812
1427,2013-07-19,39.430660247802734,39.59001129293353,39.16507437208718,39.59001129293353,4552788
1428,2013-07-22,39.359832763671875,39.590008614615904,39.05883689911929,39.20048172932139,2515956
1429,2013-07-23,39.00572204589844,39.749363479860044,38.66931374062732,39.749363479860044,5415186
1430,2013-07-24,38.952606201171875,39.182779675000965,38.50996305804459,38.63390409871733,2594203
1431,2013-07-25,39.00572204589844,39.572306224297066,37.642380217466396,39.1650754970993,4206471
1432,2013-07-26,38.368309020996094,39.21818269160027,38.262074211797525,39.12965408418349,5399927
1433,2013-07-29,38.279781341552734,38.82865679964877,38.01419551286411,38.66930578273404,2056881
1434,2013-07-30,37.37680435180664,38.315209498696255,37.058102166972205,38.27979947898874,1322467
1435,2013-07-31,35.80097961425781,37.18202743153123,34.79175245553848,36.863322980702435,6050144
1436,2013-08-01,36.420684814453125,36.81021172851948,35.05734301671357,35.69474960268911,4448345
1437,2013-08-02,32.34836959838867,35.53540028147371,30.648619420444756,35.057344718413844,31014744
1438,2013-08-05,33.03889083862305,33.57006259350804,31.055848659788676,32.560835298629485,15799229
1439,2013-08-06,33.127410888671875,33.817933510966725,32.73788647682218,32.932647482001,14382559
1440,2013-08-07,33.03889083862305,33.623181209892145,32.77330496118055,33.28677051060418,5717703
1441,2013-08-08,33.9949951171875,34.34910957461157,33.109708973627335,33.21594379115302,6778874
1442,2013-08-12,33.676292419433594,34.490756136167676,33.4992351941215,34.17205168971052,9452703
1443,2013-08-13,34.048118591308594,34.17205722821929,33.28677095817418,33.623181661985484,2256717
1444,2013-08-14,34.3845329284668,34.756353707442656,33.835654864406536,33.995005940683875,9066232
1445,2013-08-16,34.70322799682617,35.07504869989986,33.81794175212341,34.38452590933023,16654810
1446,2013-08-19,34.17205810546875,34.59699744719342,33.55235770052851,34.38452777633108,5042098
1447,2013-08-20,34.15435791015625,34.3491189939537,33.58777366230998,34.17206171668837,5439143
1448,2013-08-21,34.56158447265625,35.00422761184146,34.225176167174034,34.33141100087703,17512680
1449,2013-08-22,34.73863983154297,34.96881329075433,34.01270464261795,34.34911292973171,11299648
1450,2013-08-23,34.63240432739258,34.774051562327436,34.20746742557309,34.63240432739258,19297499
1451,2013-08-26,34.68553161621094,34.862588903043694,34.41994568596181,34.59700297279456,24410353
1452,2013-08-27,33.88876724243164,36.56233223455394,33.570062747146444,34.70322868245533,13466053
1453,2013-08-28,33.23365020751953,34.278287383323494,32.63165610633524,33.640880875572684,11398478
1454,2013-08-29,34.45534133911133,34.88027817006885,33.19823464634739,33.19823464634739,15533827
1455,2013-08-30,34.57929611206055,34.82717582865573,33.2159540685474,34.31371018681719,8242572
1456,2013-09-02,35.05733871459961,35.234395944448714,34.41993460833674,34.59699183818584,15403306
1457,2013-09-03,33.87106704711914,35.41146637726773,33.33989519554971,35.234406691918146,4877060
1458,2013-09-04,34.11894226074219,34.31370572757543,33.33989079490201,33.49924184904092,4850453
1459,2013-09-05,34.47371292114258,35.99671958087612,34.04368556713783,34.957490049027356,9746210
1460,2013-09-06,35.459190368652344,35.978803956821025,34.07952444087084,34.38412676682174,7041237
1461,2013-09-10,36.641761779785156,37.10762074195833,35.56669571945095,35.56669571945095,8723482
1462,2013-09-11,35.477108001708984,36.87469221513791,35.136671662754225,36.51633766250188,5150080
1463,2013-09-12,35.477108001708984,36.068394471706846,35.20834208723196,35.656285278027,5409563
1464,2013-09-13,35.74586868286133,35.907127710925685,35.280007378261224,35.29792315785418,6331674
1465,2013-09-16,36.749267578125,37.250965415813816,35.54878127094464,35.74587676324212,14084730
1466,2013-09-17,36.39092254638672,36.74927719699817,35.31585859455236,36.57009987169244,5923058
1467,2013-09-18,35.97880172729492,36.37299266230457,35.441269959689265,36.014638150567464,4635243
1468,2013-09-19,35.97880172729492,37.32263114630907,35.56669258064901,36.838851583365155,10203659
1469,2013-09-20,36.40882873535156,36.749265054901386,36.01464020806915,36.104228841121596,15290056
1470,2013-09-23,35.56669235229492,36.15797875101306,35.423351520619214,35.8712946574146,3730187
1471,2013-09-24,35.53085708618164,35.78170474774803,35.13666616782948,35.31584341612647,8304198
1472,2013-09-25,36.01463317871094,36.14005578235597,35.19041742945,35.47709905506534,5150528
1473,2013-09-26,35.58460998535156,35.92504870797951,35.3158441076434,35.83546008207679,6791644
1474,2013-09-27,35.459190368652344,35.978803956821025,35.315847096926596,35.58461299738425,4575709
1475,2013-09-30,35.13666915893555,35.45918969147376,34.67080778765625,35.190423796148835,5763141
1476,2013-10-01,35.477108001708984,35.54878085643407,35.082919451957764,35.20834208723196,4024187
1477,2013-10-03,35.79962158203125,35.92504662311498,35.33376026832336,35.83545800241142,11166670
1478,2013-10-04,35.10083770751953,35.65628532057023,35.01124906925363,35.65628532057023,16408671
1479,2013-10-07,35.13666915893555,35.190423796148835,34.59913736828571,34.9574918953856,3643908
1480,2013-10-08,35.208335876464844,35.4054313316964,35.01124285148021,35.333760919861355,7001377
1481,2013-10-09,35.49502944946289,35.62045452641234,34.93957935621863,34.93957935621863,5815351
1482,2013-10-10,35.56669235229492,35.67419919117522,35.20833784285861,35.495021936457064,4045318
1483,2013-10-11,35.459190368652344,35.79962668984926,35.35168352241984,35.67420163087014,2594571
1484,2013-10-14,35.67420196533203,35.79962702548707,35.22625879370294,35.47710648376578,3588795
1485,2013-10-15,35.459190368652344,35.889215323335144,35.20834025069409,35.71003805636337,6566169
1486,2013-10-17,34.97541046142578,35.763789942967406,34.77831498347858,35.387517199658596,7117518
1487,2013-10-18,35.65628433227539,35.83546403408817,34.77831618765392,35.2979297891444,15690831
1488,2013-10-21,35.65628433227539,35.81754582088216,35.4950252739159,35.65628433227539,2023039
1489,2013-10-22,36.53425216674805,37.12553614646367,35.58461124053413,35.58461124053413,9232804
1490,2013-10-23,36.05047607421875,37.018032875353384,35.94296922292661,36.874692027128745,3579487
1491,2013-10-24,35.477108001708984,36.390912596980336,35.19042630379804,36.19381953722839,7207079
1492,2013-10-25,35.90713119506836,36.10422666193685,35.22625616681787,35.69211751662146,5281406
1493,2013-10-28,35.38751220703125,36.15797579753404,35.226253177006384,35.94296213733632,5287076
1494,2013-10-29,35.97880172729492,36.175897194799745,35.11874944097763,35.33376312011872,7086272
1495,2013-10-30,35.88920974731445,36.10422340637331,35.835457547673165,36.068386986447884,3289474
1496,2013-10-31,36.30131912231445,36.73134647238205,35.42335107137932,36.17589650375059,8249061
1497,2013-11-01,35.08291244506836,36.51633036932493,34.975405614699746,36.301316708587706,9616570
1498,2013-11-05,34.097442626953125,35.13666980247781,33.882428934656254,35.02916295632937,17767298
1499,2013-11-06,34.49163055419922,34.67080781790549,34.15119423920674,34.15119423920674,9564186
1500,2013-11-07,34.061614990234375,34.491640055538085,33.88243767717051,34.36621739454209,9949028
1501,2013-11-08,34.41995620727539,34.563299460032525,33.55990641172017,33.77491764548552,6427427
1502,2013-11-11,34.38412857055664,34.54538763324118,33.757008103257746,34.36621035687006,7123880
1503,2013-11-12,34.16911697387695,34.47371933459032,33.972021471665215,34.38413069088021,5714533
1504,2013-11-13,34.402034759521484,34.491623372721435,33.8824212890111,33.98992811090037,4914428
1505,2013-11-14,34.402034759521484,34.652884820678686,34.312446146321534,34.43787117690013,2329910
1506,2013-11-18,34.52747344970703,34.65289852990575,34.29454393533528,34.50955523392898,4220710
1507,2013-11-19,34.061614990234375,34.52747649025,33.810767237994526,34.2587105206542,6280476
1508,2013-11-20,33.59574890136719,34.20495362677119,33.524078471980694,33.90035126406919,5017948
1509,2013-11-21,33.470306396484375,33.756990374161845,33.21945882735887,33.68531755705792,4281191
1510,2013-11-22,33.64949417114258,33.757001000394034,33.398646523053735,33.398646523053735,7516975
1511,2013-11-25,33.73908233642578,33.90034136300937,33.577823309842195,33.577823309842195,8325845
1512,2013-11-26,33.77490997314453,33.91825319333969,33.45239198063655,33.59573277058535,7679212
1513,2013-11-27,33.022377014160156,33.93618150537984,32.9148701745613,33.59574277494228,4670852
1514,2013-11-28,33.93617630004883,34.04368069291096,32.84319472056137,33.05820593653233,21937834
1515,2013-11-29,34.07951736450195,34.258694594268846,33.470315269343864,33.810751519851614,19972565
1516,2013-12-02,33.541996002197266,33.93618700114765,33.004464147399894,33.004464147399894,12138526
1517,2013-12-03,33.59574890136719,33.685337545662186,33.3986558281162,33.50616025707219,10819239
1518,2013-12-04,34.258697509765625,34.36620434282419,33.43448169664584,33.541988529704405,21813713
1519,2013-12-05,34.50955581665039,34.63498089896701,34.09744899803464,34.58122625072517,14177075
1520,2013-12-06,35.459190368652344,35.79962668984926,34.38412676682174,34.38412676682174,25973812
1521,2013-12-09,36.30131912231445,36.49841458605427,35.29792602256843,35.65628052746008,30640399
1522,2013-12-10,35.2620849609375,36.37298467548891,34.76038729652058,36.30131184468182,28724268
1523,2013-12-11,35.118751525878906,35.29792879238471,34.814151630967366,34.9395742593731,7491141
1524,2013-12-12,35.10083770751953,35.190426345785426,34.90374221728508,35.01124906925363,9916532
1525,2013-12-13,34.939571380615234,35.172503266029274,34.77831234009599,34.83206697376708,12252500
1526,2013-12-16,35.477108001708984,35.62045128091181,34.68872847195919,34.760398896436925,21800566
1527,2013-12-17,35.369598388671875,35.566691419495086,35.06499609154093,35.26209155261113,18137305
1528,2013-12-18,35.83546829223633,36.444670601898,33.95410428699834,34.043692933426456,156704650
1529,2013-12-19,35.56669235229492,36.193815174055516,34.49162882398599,34.93957196078138,508752991
1530,2013-12-20,35.62044906616211,35.92505138906261,35.20833989810571,35.405435375850324,55032517
1531,2013-12-23,35.72795486450195,35.79962528242357,35.31584570852021,35.477104756405616,27772323
1532,2013-12-24,35.31584548950195,35.727954642927926,35.28001149588694,35.65628179520368,16656973
1533,2013-12-26,35.477108001708984,35.692121705389546,34.88582396195848,35.1545898764355,58569185
1534,2013-12-27,35.7637939453125,35.87130080261005,35.190428090138006,35.47710980260152,17259233
1535,2013-12-30,35.477108001708984,35.9071354090701,35.333767152753516,35.62045128091181,10546799
1536,2013-12-31,35.79962158203125,35.83545800241142,35.423348889026926,35.512937509730484,12881038
1537,2014-01-01,35.65628433227539,35.79962760767616,35.53086170032791,35.78170939447015,3186233
1538,2014-01-02,36.51633071899414,36.695507961241965,35.835458170551185,35.87129216085262,29730385
1539,2014-01-03,36.0863151550293,36.82094252425836,35.889219651541374,36.51634016157271,10720086
1540,2014-01-06,35.79962158203125,36.19381248522566,35.512937509730484,36.19381248522566,6603244
1541,2014-01-07,35.405433654785156,35.83546101450502,35.315845026551365,35.799624591112675,12753362
1542,2014-01-08,35.38751220703125,35.65627806715497,35.29792358699,35.315841797047625,10653844
1543,2014-01-09,35.42335510253906,35.65628458512708,35.29793003945487,35.38751867587292,12969982
1544,2014-01-10,34.92164993286133,35.65627460160138,34.599129473911596,35.65627460160138,21668655
1545,2014-01-13,35.118751525878906,35.262094797231875,34.68872657231442,34.68872657231442,11775173
1546,2014-01-14,34.92164993286133,35.297920156266095,34.81414311321142,35.082908947212886,6262293
1547,2014-01-15,34.939571380615234,35.65628038758702,34.79623055131969,34.957489591838936,8229009
1548,2014-01-16,35.208335876464844,35.35167913038185,34.99332464095972,35.08291326331525,15169976
1549,2014-01-17,34.8499870300293,35.20834157747698,34.652893973130915,35.11875294061506,11229974
